weather_id,temp_avg,temp_max,temp_min,precipitation,humidity,wind_speed,city_key,date_key
1825,18.3,22.6,14.8,8.8,73,11.5,7,20250722
1826,32.8,39.8,25.1,0.0,36,5.3,8,20250722
1827,32.4,37.8,26.9,0.0,44,10.1,9,20250722
1828,39.0,44.2,32.6,0.0,9,8.3,1,20250723
1829,26.2,29.2,24.3,0.3,85,7.8,2,20250723
1830,30.0,35.8,24.2,0.0,31,12.8,3,20250723
1831,32.2,38.1,27.4,0.0,28,9.5,4,20250723
1832,18.6,22.0,15.0,1.7,69,7.1,5,20250723
1833,20.1,25.3,14.4,0.0,58,6.2,6,20250723
1834,19.6,24.2,14.8,0.2,66,3.1,7,20250723
1835,34.0,41.0,25.9,0.0,32,7.4,8,20250723
1836,34.7,40.8,28.4,0.0,36,9.0,9,20250723
1837,38.7,43.4,32.8,0.0,10,9.3,1,20250724
1838,26.5,29.5,24.0,0.0,83,6.1,2,20250724
1839,29.6,34.2,26.5,0.0,25,18.4,3,20250724
1840,28.3,33.5,24.5,0.0,65,19.2,4,20250724
1841,18.1,20.8,15.4,0.9,77,11.4,5,20250724
1842,17.2,20.4,15.2,13.2,84,4.5,6,20250724
1843,17.6,20.6,15.3,19.2,83,3.5,7,20250724
1844,34.3,40.9,26.8,0.0,24,6.5,8,20250724
1845,35.6,41.2,29.3,0.0,33,10.9,9,20250724
1846,38.6,44.0,32.0,0.0,10,7.7,1,20250725
1847,26.3,29.4,24.3,0.0,82,9.3,2,20250725
1848,29.4,34.5,24.3,0.0,29,15.4,3,20250725
1849,28.4,32.9,24.5,0.0,61,16.2,4,20250725
1850,20.5,25.4,15.4,0.0,67,6.5,5,20250725
1851,17.0,20.7,14.4,9.5,87,4.3,6,20250725
1852,17.4,21.4,15.3,10.8,80,3.1,7,20250725
1853,33.4,41.4,24.3,0.0,37,7.2,8,20250725
1854,36.1,41.5,30.5,0.0,30,12.4,9,20250725
1855,39.2,44.4,32.6,0.0,9,7.6,1,20250726
1856,26.6,29.9,24.2,0.3,81,10.3,2,20250726
1857,30.3,35.9,24.6,0.0,31,10.5,3,20250726
1858,28.5,32.5,24.9,0.0,52,19.5,4,20250726
1859,20.1,23.2,15.9,0.2,64,8.1,5,20250726
1860,15.6,18.7,14.0,9.0,94,7.2,6,20250726
1861,16.9,21.4,14.3,21.2,86,3.4,7,20250726
1862,34.3,42.9,25.9,0.0,42,6.3,8,20250726
1863,32.9,39.1,27.3,0.2,45,15.5,9,20250726
1864,39.9,44.8,33.7,0.0,9,6.2,1,20250727
1865,26.6,29.5,24.6,0.5,80,9.4,2,20250727
1866,30.5,35.7,25.3,0.0,26,11.9,3,20250727
1867,28.3,33.4,23.9,0.0,62,12.9,4,20250727
1868,18.5,21.5,15.2,0.3,57,9.1,5,20250727
1869,16.6,19.7,14.4,14.8,86,11.0,6,20250727
1870,16.4,20.2,14.4,23.1,89,8.1,7,20250727
1871,35.6,42.8,28.1,0.0,30,7.2,8,20250727
1872,33.9,39.3,28.6,0.0,39,14.9,9,20250727
1873,40.1,45.6,33.5,0.0,9,6.3,1,20250728
1874,26.1,29.1,24.5,1.4,84,9.6,2,20250728
1875,30.3,34.7,26.4,0.0,23,11.0,3,20250728
1876,27.7,35.0,22.2,0.0,72,8.6,4,20250728
1877,20.0,24.2,15.0,0.0,50,9.6,5,20250728
1878,14.5,16.7,13.3,13.3,90,12.5,6,20250728
1879,14.3,16.3,13.3,13.1,92,9.4,7,20250728
1880,33.8,40.5,26.6,0.0,37,7.8,8,20250728
1881,34.4,39.9,29.0,0.0,37,15.0,9,20250728
1882,40.1,45.6,33.3,0.0,8,5.5,1,20250729
1883,26.0,29.4,24.0,0.8,83,9.7,2,20250729
1884,27.9,32.9,23.0,0.0,45,11.9,3,20250729
1885,28.3,32.6,23.1,0.0,61,6.8,4,20250729
1886,18.4,21.9,15.2,0.8,63,6.3,5,20250729
1887,14.5,17.9,11.9,7.6,81,11.1,6,20250729
1888,15.7,19.8,12.0,0.8,78,3.7,7,20250729
1889,32.4,39.9,25.9,0.0,49,9.3,8,20250729
1890,33.7,39.5,28.1,0.0,41,15.6,9,20250729
1891,39.9,46.2,33.3,0.0,8,6.1,1,20250730
1892,25.9,29.4,23.8,0.0,83,7.5,2,20250730
1893,27.8,33.5,23.0,0.0,44,13.3,3,20250730
1894,26.7,28.7,25.2,0.4,74,16.1,4,20250730
1895,20.4,24.7,16.2,0.8,65,8.3,5,20250730
1896,15.1,18.7,12.1,0.9,78,9.6,6,20250730
1897,16.3,20.7,12.3,0.6,81,5.6,7,20250730
1898,31.0,37.6,24.8,0.0,49,7.5,8,20250730
1899,33.0,37.7,28.5,0.0,42,13.0,9,20250730
1900,39.5,44.4,33.6,0.0,10,8.4,1,20250731
1901,25.6,29.3,23.2,0.0,83,5.8,2,20250731
1902,25.4,30.9,20.8,0.0,50,13.9,3,20250731
1903,26.3,29.1,24.4,0.0,64,20.6,4,20250731
1904,18.7,22.6,16.6,26.7,79,8.2,5,20250731
1905,15.9,20.4,11.9,2.8,81,11.0,6,20250731
1906,17.4,22.0,13.5,4.9,80,5.7,7,20250731
1907,30.6,36.5,25.8,0.0,48,9.4,8,20250731
1908,33.1,37.9,27.5,0.2,42,10.0,9,20250731
1909,38.7,44.0,32.8,0.0,10,8.9,1,20250801
1910,25.8,29.1,23.8,0.6,84,8.0,2,20250801
1911,24.9,31.5,19.4,0.0,58,11.3,3,20250801
1912,26.2,29.1,24.0,0.1,58,21.6,4,20250801
1913,16.5,19.7,13.1,1.2,73,8.8,5,20250801
1914,16.8,21.6,14.6,2.3,79,10.6,6,20250801
1915,17.2,22.4,14.5,13.1,85,8.0,7,20250801
1916,30.6,37.0,25.1,0.0,46,8.8,8,20250801
1917,33.3,39.9,28.5,0.0,40,13.0,9,20250801
1918,39.0,44.2,33.0,0.0,10,9.2,1,20250802
1919,25.9,29.1,24.0,0.4,84,7.8,2,20250802
1920,25.9,32.7,18.9,0.0,51,7.3,3,20250802
1921,26.4,29.4,23.4,0.3,61,19.3,4,20250802
1922,16.7,19.9,13.1,0.0,64,7.8,5,20250802
1923,14.2,15.8,12.5,9.1,92,7.8,6,20250802
1924,14.8,17.8,13.0,11.1,88,6.2,7,20250802
1925,30.7,36.9,25.3,0.0,51,6.4,8,20250802
1926,31.9,38.8,26.1,0.0,48,13.5,9,20250802
1927,39.3,44.0,33.2,0.0,12,7.0,1,20250803
1928,25.7,29.2,23.8,0.7,84,7.5,2,20250803
1929,26.7,33.3,20.9,0.0,53,8.5,3,20250803
1930,26.7,30.4,23.6,0.0,58,13.2,4,20250803
1931,18.3,23.0,12.8,2.5,76,11.1,5,20250803
1932,14.0,17.6,11.3,3.0,83,11.4,6,20250803
1933,15.5,19.4,11.6,0.4,80,3.4,7,20250803
1934,30.7,36.6,25.0,0.0,48,7.3,8,20250803
1935,32.2,37.6,27.4,0.8,43,10.0,9,20250803
1936,39.3,43.9,33.9,0.0,12,7.8,1,20250804
1937,25.2,28.1,23.3,1.0,85,7.3,2,20250804
1938,26.1,32.5,20.3,0.0,49,8.4,3,20250804
1939,26.6,30.6,22.9,0.0,62,14.3,4,20250804
1940,19.2,21.5,16.3,1.0,79,14.6,5,20250804
1941,15.1,18.9,12.2,1.7,82,9.5,6,20250804
1942,17.1,21.7,13.0,0.0,82,3.1,7,20250804
1943,30.7,36.8,25.1,0.0,47,7.2,8,20250804
1944,31.1,36.6,27.0,0.0,48,10.1,9,20250804
1945,38.9,43.8,33.2,0.0,11,9.5,1,20250805
1946,25.3,28.6,23.6,1.1,86,7.7,2,20250805
1947,25.2,32.0,19.1,0.0,52,8.0,3,20250805
1948,26.8,30.1,23.9,0.0,68,18.0,4,20250805
1949,17.1,20.7,13.1,0.0,58,14.2,5,20250805
1950,18.9,24.7,13.8,2.3,73,9.3,6,20250805
1951,19.3,25.5,14.8,1.6,83,5.5,7,20250805
1952,30.6,36.6,25.0,0.0,47,8.4,8,20250805
1953,32.7,39.2,27.4,0.0,43,11.4,9,20250805
1954,38.7,43.7,32.8,0.0,11,9.8,1,20250806
1955,25.3,28.1,23.7,0.6,86,7.9,2,20250806
1956,26.6,34.2,19.5,0.0,51,8.8,3,20250806
1957,27.1,30.5,25.1,0.1,70,21.8,4,20250806
1958,17.1,22.2,11.7,0.0,60,7.4,5,20250806
1959,16.4,20.5,12.0,0.5,76,6.5,6,20250806
1960,17.5,22.0,13.9,0.6,75,7.5,7,20250806
1961,30.6,38.4,23.9,0.0,48,9.4,8,20250806
1962,33.4,39.3,27.1,0.0,42,11.8,9,20250806
1963,38.8,43.8,32.5,0.0,13,7.5,1,20250807
1964,25.3,28.4,23.4,0.3,86,6.8,2,20250807
1965,28.4,35.7,21.6,0.0,43,7.4,3,20250807
1966,26.5,30.2,23.7,1.2,63,20.0,4,20250807
1967,18.8,23.0,14.6,0.0,66,13.4,5,20250807
1968,17.9,24.9,10.8,0.0,72,5.0,6,20250807
1969,19.0,26.4,12.4,0.0,75,2.7,7,20250807
1970,30.0,37.1,24.5,0.0,51,10.0,8,20250807
1971,33.8,41.1,27.0,0.0,40,12.1,9,20250807
1972,39.9,45.0,34.4,0.0,12,6.0,1,20250808
1973,25.4,28.4,23.3,0.0,86,6.4,2,20250808
1974,32.4,41.7,24.0,0.0,32,7.7,3,20250808
1975,26.2,29.2,23.4,0.2,68,22.4,4,20250808
1976,20.4,25.1,15.5,0.0,58,9.4,5,20250808
1977,21.9,28.9,15.1,0.0,67,5.1,6,20250808
1978,22.3,29.3,15.6,0.0,77,2.4,7,20250808
1979,30.6,37.3,24.5,0.0,48,7.7,8,20250808
1980,32.7,39.1,26.6,0.0,41,15.1,9,20250808
1981,40.4,44.5,36.9,0.0,11,8.6,1,20250809
1982,25.4,28.7,22.9,0.4,85,5.4,2,20250809
1983,34.1,41.6,27.0,0.0,33,5.6,3,20250809
1984,26.0,29.1,23.7,0.0,66,19.2,4,20250809
1985,19.7,24.8,14.5,0.0,52,11.3,5,20250809
1986,23.8,30.9,16.3,0.0,65,5.1,6,20250809
1987,24.0,31.2,17.8,0.0,79,2.0,7,20250809
1988,32.2,39.4,25.2,0.0,42,6.8,8,20250809
1989,32.1,37.9,26.6,0.2,45,13.4,9,20250809
1990,39.2,43.7,33.7,0.0,13,5.2,1,20250810
1991,25.3,28.3,22.8,1.7,87,8.1,2,20250810
1992,34.3,41.0,26.9,0.0,32,5.3,3,20250810
1993,26.4,30.2,23.4,0.0,67,20.3,4,20250810
1994,20.7,26.2,14.8,0.0,55,3.8,5,20250810
1995,22.7,27.2,18.4,0.0,66,8.4,6,20250810
1996,23.5,28.2,19.4,0.0,70,5.4,7,20250810
1997,34.5,41.3,27.1,0.0,34,6.5,8,20250810
1998,34.1,40.2,28.4,0.0,36,11.8,9,20250810
1999,40.1,45.2,34.5,0.0,11,5.0,1,20250811
2000,25.0,26.9,23.5,5.2,90,10.0,2,20250811
2001,34.9,40.2,28.7,0.1,26,4.8,3,20250811
2002,26.4,30.4,22.9,0.0,64,17.5,4,20250811
2003,22.8,29.7,16.4,0.5,54,5.9,5,20250811
2004,20.4,26.0,15.1,0.0,65,9.5,6,20250811
2005,22.0,27.5,16.8,0.0,71,7.1,7,20250811
2006,34.5,41.5,26.9,0.0,33,7.5,8,20250811
2007,32.6,39.0,28.7,0.4,43,13.8,9,20250811
2008,39.8,44.0,35.1,0.0,13,6.8,1,20250812
2009,25.2,27.4,23.4,2.0,90,8.4,2,20250812
2010,35.8,42.6,29.9,0.1,21,7.0,3,20250812
2011,26.2,29.1,24.2,0.0,63,21.4,4,20250812
2012,24.7,31.0,18.8,0.6,53,9.1,5,20250812
2013,22.1,29.9,14.8,0.0,65,6.7,6,20250812
2014,23.5,30.9,16.8,0.0,77,3.7,7,20250812
2015,33.6,41.8,26.5,0.0,41,11.9,8,20250812
2016,32.9,38.9,27.0,0.0,41,10.8,9,20250812
2017,39.6,44.2,34.2,0.0,13,8.8,1,20250813
2018,25.6,29.1,23.4,1.3,88,6.9,2,20250813
2019,36.5,42.5,30.6,0.0,19,8.3,3,20250813
2020,25.6,28.6,23.4,0.0,63,22.4,4,20250813
2021,22.2,27.8,18.3,0.0,70,7.2,5,20250813
2022,26.2,33.3,18.5,0.0,53,7.6,6,20250813
2023,25.3,32.7,18.3,0.0,68,2.9,7,20250813
2024,34.6,43.1,26.4,0.0,42,10.9,8,20250813
2025,32.1,36.3,27.2,0.8,46,9.4,9,20250813
2026,39.0,44.2,33.7,0.0,8,10.7,1,20250814
2027,25.6,29.2,23.5,0.2,84,5.7,2,20250814
2028,35.7,41.6,30.0,0.0,17,7.0,3,20250814
2029,25.4,28.0,23.3,0.0,63,25.2,4,20250814
2030,21.8,26.9,16.6,0.0,66,9.7,5,20250814
2031,25.0,31.5,16.1,0.0,56,5.1,6,20250814
2032,25.2,31.4,19.4,0.0,66,2.5,7,20250814
2033,34.6,43.9,26.4,0.0,41,10.8,8,20250814
2034,31.7,36.3,27.0,0.4,44,8.8,9,20250814
2035,37.8,43.2,31.7,0.0,6,9.1,1,20250815
2036,25.7,28.5,23.9,0.9,87,6.4,2,20250815
2037,32.7,37.3,28.0,0.0,21,13.3,3,20250815
2038,25.8,28.3,24.0,0.0,58,26.3,4,20250815
2039,23.1,29.5,17.8,0.0,60,7.1,5,20250815
2040,25.2,31.5,17.4,2.5,57,5.8,6,20250815
2041,24.7,30.5,19.6,0.2,74,2.2,7,20250815
2042,33.7,41.8,26.6,0.0,36,11.1,8,20250815
2043,30.0,35.1,26.5,0.1,49,11.3,9,20250815
2044,38.2,43.7,32.1,0.0,8,10.5,1,20250816
2045,25.9,29.4,24.2,1.0,87,7.4,2,20250816
2046,28.7,34.4,24.1,0.0,36,10.6,3,20250816
2047,25.2,27.7,23.4,0.0,54,23.9,4,20250816
2048,19.5,22.5,16.4,0.1,69,11.1,5,20250816
2049,22.0,26.7,18.0,3.6,74,6.1,6,20250816
2050,22.0,28.2,17.7,2.4,81,2.9,7,20250816
2051,31.2,38.0,25.7,0.0,50,10.5,8,20250816
2052,31.1,36.8,24.8,0.0,48,11.2,9,20250816
2053,37.7,42.8,32.0,0.0,7,10.6,1,20250817
2054,25.8,28.9,24.2,1.2,88,6.2,2,20250817
2055,26.0,32.9,20.8,0.0,52,10.6,3,20250817
2056,24.9,27.9,22.0,0.0,58,17.3,4,20250817
2057,18.2,24.4,13.0,0.0,69,9.5,5,20250817
2058,19.0,22.5,16.8,3.1,84,5.8,6,20250817
2059,20.1,24.4,16.9,1.1,79,5.7,7,20250817
2060,30.4,37.3,24.9,0.0,49,9.8,8,20250817
2061,32.5,37.7,26.8,0.0,43,11.0,9,20250817
2062,38.1,43.1,32.4,0.0,7,10.0,1,20250818
2063,25.5,28.1,24.0,10.1,89,7.3,2,20250818
2064,24.9,31.9,19.4,0.0,56,10.9,3,20250818
2065,24.9,28.4,22.6,0.0,66,5.9,4,20250818
2066,18.8,21.5,16.9,0.2,70,11.6,5,20250818
2067,18.1,23.6,12.4,0.0,70,6.3,6,20250818
2068,20.0,25.4,15.1,0.0,72,6.0,7,20250818
2069,30.9,38.6,23.6,0.0,45,9.6,8,20250818
2070,30.4,36.2,25.7,0.1,54,7.7,9,20250818
2071,37.3,42.1,32.2,0.0,11,9.0,1,20250819
2072,25.2,27.3,24.0,5.9,93,7.6,2,20250819
2073,25.6,32.0,19.9,0.0,44,12.6,3,20250819
2074,24.6,28.1,21.9,0.3,67,12.7,4,20250819
2075,19.4,25.1,15.1,0.1,69,12.7,5,20250819
2076,19.0,25.6,11.9,0.0,66,4.2,6,20250819
2077,21.1,27.9,14.5,0.0,72,3.7,7,20250819
2078,34.1,40.7,26.9,0.0,27,7.2,8,20250819
2079,29.4,35.1,26.2,0.0,58,12.8,9,20250819
2080,36.5,41.4,31.3,0.0,12,9.8,1,20250820
2081,25.1,26.6,24.0,11.3,95,5.6,2,20250820
2082,26.5,32.2,21.9,0.0,42,11.5,3,20250820
2083,24.3,27.3,21.7,0.0,61,13.0,4,20250820
2084,17.3,20.6,14.9,0.0,65,14.2,5,20250820
2085,19.1,25.9,14.0,5.4,76,5.4,6,20250820
2086,19.5,22.9,16.9,7.3,85,4.3,7,20250820
2087,31.6,38.0,25.7,0.0,43,10.6,8,20250820
2088,27.8,31.9,25.1,0.0,62,15.0,9,20250820
2089,37.2,42.3,31.2,0.0,13,10.7,1,20250821
2090,25.0,26.8,23.6,1.6,94,8.4,2,20250821
2091,25.9,31.8,20.5,0.0,48,8.4,3,20250821
2092,24.7,30.5,19.8,0.0,55,7.2,4,20250821
2093,16.8,20.0,13.5,0.1,62,11.2,5,20250821
2094,16.9,19.4,15.5,19.5,93,6.8,6,20250821
2095,16.3,17.5,15.5,41.8,94,8.1,7,20250821
2096,31.0,38.2,24.7,0.0,50,8.0,8,20250821
2097,27.7,31.3,24.8,0.0,63,10.7,9,20250821
2098,37.5,42.1,31.6,0.0,13,7.1,1,20250822
2099,25.1,27.1,23.9,1.9,93,11.3,2,20250822
2100,27.5,34.6,21.1,0.0,51,7.1,3,20250822
2101,26.0,32.7,20.3,0.0,50,5.6,4,20250822
2102,17.4,22.8,11.6,0.0,53,5.4,5,20250822
2103,16.5,19.6,13.0,2.8,76,7.6,6,20250822
2104,17.4,21.1,15.0,2.5,81,4.7,7,20250822
2105,31.0,38.3,23.9,0.0,50,7.4,8,20250822
2106,29.6,35.6,24.5,0.0,55,11.5,9,20250822
2107,37.2,42.4,30.5,0.0,12,5.6,1,20250823
2108,24.9,26.9,23.6,1.3,94,9.5,2,20250823
2109,28.3,34.4,22.6,0.0,42,9.6,3,20250823
2110,25.8,29.1,23.0,0.0,59,11.4,4,20250823
2111,19.1,21.9,16.1,0.0,57,5.2,5,20250823
2112,14.4,17.2,12.1,0.0,65,6.8,6,20250823
2113,16.3,19.8,13.8,0.3,68,4.9,7,20250823
2114,32.3,40.5,24.4,0.0,44,8.7,8,20250823
2115,30.2,36.2,25.5,2.1,52,10.4,9,20250823
2116,37.1,41.9,31.1,0.0,13,6.0,1,20250824
2117,25.0,27.3,23.4,3.3,92,7.9,2,20250824
2118,28.5,34.5,23.5,0.0,31,10.7,3,20250824
2119,24.3,27.4,21.9,0.2,57,11.8,4,20250824
2120,19.2,23.6,14.6,0.0,55,6.3,5,20250824
2121,14.5,19.0,9.7,0.0,72,5.3,6,20250824
2122,16.4,21.1,12.5,0.0,72,3.9,7,20250824
2123,32.7,40.5,24.9,0.0,42,8.8,8,20250824
2124,25.1,29.3,22.8,17.7,85,7.3,9,20250824
2125,37.4,42.4,31.0,0.0,12,7.1,1,20250825
2126,25.2,27.6,23.5,1.0,91,4.2,2,20250825
2127,26.3,31.9,21.3,0.0,46,10.8,3,20250825
2128,23.5,26.7,21.5,0.0,53,16.7,4,20250825
2129,20.6,26.0,15.1,0.0,50,8.4,5,20250825
2130,15.6,21.9,8.3,0.0,71,3.9,6,20250825
2131,17.1,23.4,11.0,0.0,76,2.7,7,20250825
2132,30.7,37.3,24.9,0.0,48,9.7,8,20250825
2133,25.7,29.6,22.7,4.3,81,8.5,9,20250825
2134,37.3,42.4,31.4,0.0,10,9.6,1,20250826
2135,25.7,27.9,24.2,1.4,93,5.3,2,20250826
2136,25.1,30.2,20.6,0.0,48,10.6,3,20250826
2137,22.9,25.9,19.9,0.0,53,15.6,4,20250826
2138,21.1,25.3,18.3,0.2,57,12.1,5,20250826
2139,18.4,26.0,10.8,0.0,65,7.0,6,20250826
2140,19.9,26.6,13.4,0.0,79,3.4,7,20250826
2141,29.7,35.9,24.0,0.0,47,8.6,8,20250826
2142,27.4,32.7,23.7,5.8,74,6.5,9,20250826
2143,36.8,40.9,32.1,0.0,11,10.2,1,20250827
2144,25.7,27.8,24.3,2.1,95,6.2,2,20250827
2145,24.3,30.0,19.4,0.0,64,10.3,3,20250827
2146,23.5,26.3,20.9,0.0,57,19.9,4,20250827
2147,18.2,21.8,15.5,1.3,73,13.6,5,20250827
2148,21.2,26.9,16.1,1.4,67,6.3,6,20250827
2149,20.4,25.3,16.5,1.3,82,3.7,7,20250827
2150,29.7,37.2,23.7,0.0,44,8.4,8,20250827
2151,25.3,29.7,22.9,20.2,83,5.9,9,20250827
2152,36.4,41.0,31.4,0.0,14,9.2,1,20250828
2153,25.9,28.3,24.4,1.8,93,7.9,2,20250828
2154,25.1,30.9,20.1,0.0,55,8.7,3,20250828
2155,23.8,26.7,21.5,0.0,60,19.8,4,20250828
2156,17.1,20.5,13.0,2.4,75,12.0,5,20250828
2157,18.6,23.3,15.1,8.9,82,8.5,6,20250828
2158,17.9,18.6,16.7,28.4,93,3.9,7,20250828
2159,29.0,35.1,23.2,0.0,44,6.7,8,20250828
2160,26.6,31.3,22.8,0.0,76,7.1,9,20250828
2161,36.6,42.0,31.0,0.0,15,10.5,1,20250829
2162,25.9,28.5,24.2,1.7,91,8.2,2,20250829
2163,25.5,32.1,19.5,0.0,45,7.3,3,20250829
2164,25.0,28.9,22.2,0.0,67,14.8,4,20250829
2165,16.5,19.7,14.3,19.5,81,11.0,5,20250829
2166,16.6,20.3,14.5,28.2,81,8.6,6,20250829
2167,16.9,20.5,13.4,14.3,78,5.8,7,20250829
2168,30.4,36.3,24.5,0.0,42,7.7,8,20250829
2169,27.4,32.0,23.7,0.1,73,6.2,9,20250829
2170,36.5,41.7,31.3,0.0,13,10.4,1,20250830
2171,25.7,28.4,24.1,1.7,91,8.3,2,20250830
2172,24.8,30.0,20.1,0.0,47,8.3,3,20250830
2173,24.2,28.1,20.8,0.0,75,6.6,4,20250830
2174,16.8,20.0,13.1,2.0,82,14.7,5,20250830
2175,15.7,19.0,13.0,1.5,79,10.1,6,20250830
2176,16.1,19.2,13.4,1.0,78,7.9,7,20250830
2177,30.5,36.6,24.5,0.0,43,7.4,8,20250830
2178,28.8,34.6,24.0,0.8,66,5.0,9,20250830
2179,36.6,42.0,31.2,0.0,12,10.5,1,20250831
2180,25.3,26.9,24.2,4.9,95,9.1,2,20250831
2181,24.9,31.5,19.7,0.0,48,10.1,3,20250831
2182,26.9,33.0,22.3,0.0,55,7.4,4,20250831
2183,17.0,20.2,14.0,0.9,76,14.4,5,20250831
2184,16.9,22.4,11.4,0.0,71,6.8,6,20250831
2185,17.0,22.8,11.7,0.0,80,2.5,7,20250831
2186,30.9,38.4,23.3,0.0,42,8.6,8,20250831
2187,30.1,36.7,24.7,0.0,62,6.2,9,20250831
2188,36.3,41.2,30.7,0.0,13,8.9,1,20250901
2189,25.5,27.6,24.1,3.0,93,8.9,2,20250901
2190,25.1,31.7,19.1,0.0,44,10.7,3,20250901
2191,25.6,29.0,22.3,0.1,61,7.3,4,20250901
2192,16.4,19.3,14.5,3.3,77,13.7,5,20250901
2193,17.1,22.5,11.5,2.0,77,7.7,6,20250901
2194,16.4,18.2,14.9,15.0,88,4.3,7,20250901
2195,31.7,38.9,24.2,0.0,35,8.4,8,20250901
2196,30.5,36.1,26.5,0.1,60,12.4,9,20250901
2197,36.3,41.0,30.8,0.0,15,5.7,1,20250902
2198,25.2,27.8,23.5,1.5,92,7.4,2,20250902
2199,25.3,31.0,20.4,0.0,52,12.4,3,20250902
2200,25.7,30.2,21.4,0.0,58,7.9,4,20250902
2201,15.7,19.0,12.8,1.8,83,11.5,5,20250902
2202,15.1,17.7,13.1,3.5,85,7.1,6,20250902
2203,15.8,18.5,13.2,6.1,82,4.3,7,20250902
2204,30.8,38.2,24.3,0.0,48,8.9,8,20250902
2205,31.0,36.7,26.2,0.0,53,11.8,9,20250902
2206,37.0,42.0,31.1,0.0,13,6.0,1,20250903
2207,25.1,28.1,23.6,0.9,91,4.7,2,20250903
2208,24.3,30.3,19.8,0.0,56,11.3,3,20250903
2209,25.3,30.1,21.6,0.0,69,12.9,4,20250903
2210,17.7,20.0,15.6,25.7,85,19.3,5,20250903
2211,17.3,23.3,11.1,0.0,68,6.8,6,20250903
2212,17.5,22.6,13.2,0.0,77,3.1,7,20250903
2213,29.6,36.1,23.8,0.0,50,7.9,8,20250903
2214,31.9,38.5,26.1,0.0,48,11.8,9,20250903
2215,36.3,41.4,29.4,0.0,11,6.3,1,20250904
2216,25.4,27.8,23.9,2.2,93,4.7,2,20250904
2217,24.9,30.5,19.2,0.0,50,8.5,3,20250904
2218,25.2,28.5,22.7,0.0,68,19.6,4,20250904
2219,16.1,18.8,14.1,4.7,75,13.9,5,20250904
2220,19.0,25.1,14.2,6.4,72,8.4,6,20250904
2221,17.9,23.0,15.4,21.1,87,6.3,7,20250904
2222,30.0,36.4,23.9,0.0,51,6.4,8,20250904
2223,33.0,39.2,27.5,0.0,43,9.8,9,20250904
2224,35.9,40.8,30.1,0.0,13,8.0,1,20250905
2225,25.3,27.4,23.5,3.1,93,6.6,2,20250905
2226,26.7,34.0,19.8,0.0,43,5.6,3,20250905
2227,25.1,28.0,23.5,0.0,66,21.7,4,20250905
2228,15.8,20.7,11.4,0.0,76,8.3,5,20250905
2229,13.8,15.6,10.9,15.2,88,10.7,6,20250905
2230,14.8,17.1,13.0,17.0,85,5.2,7,20250905
2231,31.0,38.1,24.2,0.0,48,7.2,8,20250905
2232,33.3,39.5,28.0,0.0,43,9.8,9,20250905
2233,35.5,39.9,30.3,0.0,22,7.6,1,20250906
2234,25.0,27.1,23.6,2.5,94,5.7,2,20250906
2235,27.1,33.9,20.8,0.0,39,5.9,3,20250906
2236,21.8,23.7,20.2,10.5,78,12.2,4,20250906
2237,17.6,22.0,13.3,0.0,73,10.5,5,20250906
2238,13.9,19.4,8.2,0.0,76,8.5,6,20250906
2239,15.0,20.5,9.7,0.0,79,4.9,7,20250906
2240,29.7,36.2,24.4,0.0,54,8.7,8,20250906
2241,31.9,38.3,27.7,0.0,51,10.4,9,20250906
2242,36.7,41.3,31.1,0.0,16,5.3,1,20250907
2243,25.3,27.6,23.5,2.6,94,6.7,2,20250907
2244,24.7,31.0,19.8,0.0,54,8.4,3,20250907
2245,21.8,24.4,20.1,0.4,71,13.7,4,20250907
2246,19.4,24.5,15.7,0.0,73,13.0,5,20250907
2247,14.7,21.2,8.9,0.0,82,5.3,6,20250907
2248,15.9,23.4,9.7,0.0,85,2.7,7,20250907
2249,28.9,35.2,23.6,0.0,50,9.0,8,20250907
2250,33.6,40.1,27.2,0.0,41,9.7,9,20250907
2251,36.7,41.8,29.7,0.0,11,3.8,1,20250908
2252,25.7,29.2,23.3,0.0,88,5.0,2,20250908
2253,23.2,29.1,17.4,0.0,61,8.2,3,20250908
2254,21.6,25.2,19.3,0.7,72,12.2,4,20250908
2255,16.4,19.6,13.6,0.1,71,10.2,5,20250908
2256,16.2,23.1,10.2,0.1,84,5.0,6,20250908
2257,17.6,22.4,13.7,0.0,89,2.4,7,20250908
2258,28.4,34.1,23.5,0.0,49,8.2,8,20250908
2259,34.1,40.7,27.6,0.0,37,10.3,9,20250908
2260,37.4,43.0,31.5,0.0,8,6.5,1,20250909
2261,25.9,29.0,23.1,0.0,88,4.8,2,20250909
2262,23.2,29.8,17.8,0.0,63,7.9,3,20250909
2263,22.3,25.7,19.8,0.0,74,7.0,4,20250909
2264,15.6,19.8,11.0,0.3,70,7.7,5,20250909
2265,15.4,19.1,13.2,2.6,91,7.8,6,20250909
2266,17.0,20.1,14.7,9.3,85,6.2,7,20250909
2267,28.3,34.0,22.8,0.0,47,5.9,8,20250909
2268,34.0,40.2,27.9,0.0,35,8.7,9,20250909
2269,36.8,42.1,31.1,0.0,10,8.0,1,20250910
2270,25.5,28.7,23.2,0.7,90,5.3,2,20250910
2271,23.5,30.6,17.2,0.0,53,6.8,3,20250910
2272,22.7,27.7,18.1,0.0,76,8.3,4,20250910
2273,15.6,18.0,14.3,7.7,80,13.2,5,20250910
2274,12.9,15.7,10.8,5.2,95,5.9,6,20250910
